-0.0	9.953897499377266e-5	4.976948749688633e-5	0.5974324332113242	1.4461744805732068e11	0.5974324332113242	1.4461744805732068e11
9.953897499377267e-5	0.00020106872948742077	0.0001503038522405967	2.8181119320900527	9.419051025438931e10	3.415544365301377	1.0030849638209996e11
0.00020106872948742055	0.00030462907907094163	0.0002528489042791811	6.995122581539203	8.29164579444925e10	10.41066694684058	8.791760949272356e10
0.0003046290790709412	0.0004102606356461327	0.000357444857358537	12.155587464582744	7.11549516427498e10	22.566254411423323	7.801737342625142e10
0.00041026063564613286	0.0005180048233528282	0.0004641327294994805	17.810383356480138	6.07909886298195e10	40.37663776790346	6.934898856475583e10
0.0005180048233528283	0.0006279038948136575	0.0005729543590832428	23.82051812486905	5.2381480306519646e10	64.19715589277251	6.1908124590613815e10
0.0006279038948136577	0.0007400009477037035	0.0006839524212586805	30.168829784382552	4.568057325551919e10	94.36598567715507	5.559427148007557e10
0.0007400009477037043	0.0008543399416515511	0.0007971704446776277	36.87304032697775	4.0314236142611664e10	131.23902600413282	5.024377441629845e10
0.0008543399416515504	0.0009709657154783541	0.0009126528285649522	43.95396103825671	3.595769289266278e10	175.19298704238952	4.568950174741883e10
0.0009709657154783539	0.0010899240047816936	0.0010304448601300238	51.432183817884386	3.2366729272217583e10	226.6251708602739	4.178600790705227e10
0.0010899240047816938	0.0012112614598711003	0.0011505927323263972	59.326420772736725	2.9362825913462284e10	285.9515916330106	3.841406013983613e10
0.0012112614598711003	0.001335025664062295	0.0012731435619666976	67.65486845722195	2.6816216591678448e10	353.60646009023253	3.547829477594296e10
0.0013350256640622957	0.0014612651523373142	0.001398145408199805	76.43921577234482	2.4632671018954136e10	430.04567586257735	3.2903257272848946e10
0.0014612651523373138	0.0015900294303778327	0.0015256472913575733	85.69823361606409	2.2740530902663586e10	515.7439094786414	3.0628801976344673e10
0.0015900294303778334	0.0017213689939791627	0.001655699212178498	95.4550913120374	2.1086432211776756e10	611.1990007906788	2.8606985658391407e10
0.001721368993979162	0.001855335348852518	0.0017883521714158399	105.7306050462947	1.9628448713066757e10	716.9296058369736	2.679912710856564e10
0.0018553353488525175	0.0019919810308233407	0.0019236581898379292	116.54856162683835	1.8334233252001793e10	833.4781674638119	2.5173872231161606e10
0.001991981030823341	0.0021313596264335806	0.002061670328628461	127.93290995949003	1.7177996594389833e10	961.411077423302	2.370556484635943e10
0.0021313596264335806	0.002273525793956025	0.002202442710194803	139.90981209484463	1.613920150244909e10	1101.3208895181467	2.237307148068293e10
0.002273525793956025	0.002418535284828918	0.0023460305393924715	152.50511416745616	1.520101352084618e10	1253.826003685603	2.1158816872873158e10
0.002418535284828918	0.0025664449655192693	0.0024924901251740937	165.74541997877753	1.43496316131116e10	1419.5714236643805	2.0048079311914276e10
0.0025664449655192698	0.0027173128398234278	0.0026418789026713485	179.6604310011782	1.3573816705066835e10	1599.2318546655588	1.9028471308239883e10
0.002717312839823427	0.0028711980716136683	0.002794255455718548	194.28004708274284	1.286410056594368e10	1793.5119017483016	1.8089484580316963e10
0.0028711980716136687	0.003028161008039715	0.002949679539826692	209.6348155903354	1.2212491951734129e10	2003.146717338637	1.7222145793899437e10
0.003028161008039715	0.003188263203194282	0.0031082121056169986	225.75769439507633	1.1612296139046406e10	2228.9044117337135	1.641875921795001e10
0.0031882632031942815	0.0033515674422519397	0.0032699153227231104	242.68111569105633	1.1057714967158495e10	2471.5855274247697	1.56726756316823e10
