0	4.501468	5.050000000000002e9	0
0.7	3.664374201	5.050000000000003e9	0
1.4	1.5976481	5.050000000000003e9	0
2.1	1.564616	5.050000000000004e9	0
2.8	1.476980501	5.050000000000004e9	0
3.5	1.6574653	5.050000000000005e9	0
4.2	1.351177401	5.050000000000005e9	0
4.9	1.4278744	5.050000000000006e9	0
5.6	1.3200534	5.050000000000006e9	0
6.3	1.510489401	5.050000000000006e9	0
7.0	1.5963983	5.050000000000009e9	0
7.7	1.4295378	5.050000000000008e9	0
8.4	1.505660999	5.050000000000008e9	0
9.1	1.578033001	5.05000000000001e9	0
9.8	1.5532	5.050000000000008e9	0
10.5	1.5416768	5.05000000000001e9	0
11.2	1.7717356	5.050000000000008e9	0
11.9	1.4786808	5.0500000000000105e9	0
12.6	1.4084796	5.050000000000009e9	0
13.3	1.445125201	5.0500000000000105e9	0
14.0	1.3392887	5.0500000000000105e9	0
