-0.0	9.916500428285558e-7	4.958250214142779e-7	-5.2050461981670826e-30
9.916500428285558e-7	1.993216586085397e-6	1.4924333144569764e-6	-5.205045077848799e-30
1.993216586085396e-6	3.0047987947748057e-6	2.4990076904301007e-6	-5.20504402624277e-30
3.0047987947747955e-6	4.026496825551099e-6	3.5156478101629474e-6	-5.20504288638636e-30
4.026496825551109e-6	5.058411836635176e-6	4.542454331093143e-6	-5.2050416743832166e-30
5.058411836635188e-6	6.100645997830096e-6	5.579528917232642e-6	-5.2050404066053374e-30
6.1006459978300935e-6	7.15330250063695e-6	6.626974249233522e-6	-5.20503909378069e-30
7.153302500636941e-6	8.216485568471865e-6	7.684894034554403e-6	-5.2050377429271605e-30
8.216485568471872e-6	9.290300466985147e-6	8.753393017728509e-6	-5.2050363588174316e-30
9.290300466985132e-6	1.0374853514483539e-5	9.832576990734335e-6	-5.20503494479749e-30
1.037485351448354e-5	1.1470252092456932e-5	1.0922552803470237e-5	-5.205033503287145e-30
1.1470252092456953e-5	1.2576604656210079e-5	1.2023428374333516e-5	-5.205032036080397e-30
1.2576604656210058e-5	1.3694020745600714e-5	1.3135312700905387e-5	-5.2050305445250874e-30
1.3694020745600717e-5	1.4822610995885281e-5	1.4258315870742998e-5	-5.205029029653216e-30
1.4822610995885273e-5	1.5962487148672683e-5	1.5392549072278978e-5	-5.205027492258792e-30
1.5962487148672693e-5	1.7113762062987977e-5	1.6538124605830337e-5	-5.20502593295804e-30
1.7113762062987967e-5	1.8276549726446404e-5	1.7695155894717185e-5	-5.20502435223111e-30
1.8276549726446404e-5	1.9450965266539423e-5	1.8863757496492912e-5	-5.205022750449272e-30
1.945096526653943e-5	2.063712496203338e-5	2.0044045114286405e-5	-5.205021127899618e-30
2.0637124962033372e-5	2.1835146254482263e-5	2.1236135608257816e-5	-5.205019484801196e-30
2.1835146254482273e-5	2.304514775985565e-5	2.2440147007168962e-5	-5.205017821315583e-30
2.304514775985566e-5	2.4267249280282773e-5	2.3656198520069217e-5	-5.2050161375581474e-30
2.426724928028276e-5	2.5501571815914143e-5	2.488441054809845e-5	-5.205014433605476e-30
2.5501571815914143e-5	2.6748237576901842e-5	2.6124904696407994e-5	-5.2050127095022164e-30
2.674823757690185e-5	2.8007369995499423e-5	2.7377803786200636e-5	-5.205010965263654e-30
2.800736999549941e-5	2.927909373828296e-5	2.8643231866891183e-5	-5.205009200883191e-30
2.927909373828296e-5	3.056353471849435e-5	2.9921314228388654e-5	-5.205007416332106e-30
3.056353471849436e-5	3.186082010850786e-5	3.121217741350111e-5	-5.2050056115640626e-30
3.1860820108507854e-5	3.3171078352421486e-5	3.251594923046467e-5	-5.205003786517105e-30
3.317107835242149e-5	3.4494439178774265e-5	3.3832758765597876e-5	-5.205001941115653e-30
3.4494439178774265e-5	3.5831033613390564e-5	3.516273639608242e-5	-5.205000075270609e-30
3.5831033613390564e-5	3.7180993992353026e-5	3.6506013802871795e-5	-5.204998188881987e-30
3.718099399235304e-5	3.854445397510512e-5	3.7862723983729085e-5	-5.204996281840858e-30
3.85444539751051e-5	3.992154855768471e-5	3.92330012663949e-5	-5.20499435402835e-30
3.992154855768471e-5	4.131241408609011e-5	4.061698132188741e-5	-5.204992405318028e-30
4.131241408609013e-5	4.2717188269779586e-5	4.201480117793486e-5	-5.20499043557448e-30
4.271718826977958e-5	4.413601019530593e-5	4.342659923254275e-5	-5.204988444656184e-30
4.4136010195305936e-5	4.556902034008755e-5	4.485251526769674e-5	-5.2049864324152905e-30
4.5569020340087535e-5	4.701636058631697e-5	4.629269046320225e-5	-5.204984398696968e-30
4.7016360586316975e-5	4.84781742350087e-5	4.774726741066284e-5	-5.204982343341361e-30
4.847817423500871e-5	4.995460602018735e-5	4.921639012759803e-5	-5.2049802661832854e-30
4.995460602018734e-5	5.144580212321777e-5	5.0700204071702556e-5	-5.204978167052414e-30
5.1445802123217775e-5	5.295191018727851e-5	5.219885615524814e-5	-5.204976045773168e-30
5.29519101872785e-5	5.447307933197984e-5	5.371249475962917e-5	-5.204973902165399e-30
5.4473079331979854e-5	5.600946016812821e-5	5.5241269750054035e-5	-5.204971736045185e-30
5.600946016812819e-5	5.756120481263803e-5	5.6785332490383105e-5	-5.204969547223923e-30
5.7561204812638054e-5	5.912846690359299e-5	5.834483585811552e-5	-5.204967335509016e-30
5.912846690359298e-5	6.0711401615457465e-5	5.991993425952522e-5	-5.204965100704045e-30
6.071140161545746e-5	6.231016567444059e-5	6.151078364494902e-5	-5.2049628426087615e-30
6.23101656744406e-5	6.392491737401357e-5	6.311754152422708e-5	-5.204960561018985e-30
6.392491737401355e-5	6.555581659058224e-5	6.47403669822979e-5	-5.204958255727306e-30
6.555581659058225e-5	6.720302479931664e-5	6.637942069494945e-5	-5.204955926521155e-30
6.720302479931663e-5	6.886670509013835e-5	6.803486494472749e-5	-5.204953573180822e-30
6.886670509013835e-5	7.054702218386828e-5	6.970686363700332e-5	-5.204951195480462e-30
7.054702218386828e-5	7.224414244853552e-5	7.139558231620191e-5	-5.204948793194679e-30
7.224414244853553e-5	7.395823391584944e-5	7.310118818219249e-5	-5.204946366091263e-30
7.395823391584944e-5	7.56894662978365e-5	7.482385010684298e-5	-5.2049439139428634e-30
7.568946629783648e-5	7.74380110036434e-5	7.656373865073994e-5	-5.2049414365203725e-30
7.743801100364342e-5	7.920404115650841e-5	7.832102608007591e-5	-5.2049389335915415e-30
7.92040411565084e-5	8.098773161090204e-5	8.009588638370523e-5	-5.204936404921238e-30
8.098773161090206e-5	8.278925896983963e-5	8.188849529037085e-5	-5.204933850269918e-30
8.278925896983961e-5	8.460880160236657e-5	8.369903028610309e-5	-5.20493126939596e-30
8.460880160236657e-5	8.64465396612188e-5	8.552767063179268e-5	-5.204928662054349e-30
